,Date,Open,High,Low,Close,Adj Close,Volume,MA for 10 days,MA for 14 days,MA for 22 days,EMA of 22 Days,UBB,LBB,EMA2,EMA3,TEMA,pctB,MACD,RSI,TR,ATR,ChandelierExitL,Diff,CMO,FI,BullPower,BearPower,STCK,STCD,WilliamsR,Multiplier,MVolume,ADL,TP,SMP of TP,MAD of TP,CCI,KAMA
905,12/23/2005,3.935714,3.967143,3.915714,3.961429,3.961429,3277400,3.7038571,3.751428571,3.834610364,3.819597809,4.227940492,3.441280235,3.719259663,3.469434663,3.770449104,13.22422889,-0.156620955,55.05244781,0.051429,0.166075039,3.680345882,0.018572,409.6780749,60867.8728,0.147545191,0.096116191,73.9316772,62.10816323,-164.8649501,0.777790741,2549131.373,-635216397.3,3.948095333,3.836385288,16.88590864,0.441038532,3.891883411
906,12/27/2005,3.97,3.971429,3.804286,3.854286,3.854286,6646500,3.7307143,3.743571429,3.821363636,3.821174545,4.18961854,3.453108733,3.723892157,3.481000913,3.772848077,10.89401019,-0.153086103,50.80083453,0.167143,0.166123583,3.680200251,-0.107143,270.3418815,-712125.9495,0.150254455,-0.016888545,63.24790075,62.48807574,-437.2861448,-0.401709913,-2669964.937,-637886362.2,3.876667,3.823095273,16.88590864,0.211504667,3.882201947
907,12/28/2005,3.861428,3.94,3.86,3.885714,3.885714,4174100,3.7757143,3.741734643,3.808051955,3.824108157,4.141748919,3.47435499,3.72844743,3.492248482,3.779230663,12.3273225,-0.129001878,51.97250289,0.085714,0.162468602,3.691165194,0.031428,232.4230957,131183.6148,0.115891843,0.035891843,69.03698695,64.67104614,-522.4996938,-0.35715,-1490779.815,-639377142,3.895238,3.810909121,16.88590864,0.332935904,3.882731044
908,12/29/2005,3.882857,3.908571,3.848572,3.892857,3.892857,3621800,3.816,3.739183643,3.805909091,3.827233104,4.136647752,3.47517043,3.732937688,3.5031889,3.78607515,12.62890068,-0.095384628,52.25083374,0.059999,0.157810893,3.490853321,0.007143,240.0723755,25870.5174,0.081337896,0.021338896,77.72278143,69.02162457,-122.7270702,0.47619127,1724669.541,-637652472.5,3.883333333,3.806298742,16.88590864,0.30413758,3.884444185
909,12/30/2005,3.867143,3.9,3.85,3.865714,3.865714,3435600,3.832,3.752653,3.806298682,3.828982236,4.13731032,3.475287044,3.737303349,3.513830466,3.788867127,11.79496161,-0.047793026,51.04038279,0.05,0.152910398,3.505554807,-0.027143,396.1831327,-93252.4908,0.071017764,0.021017764,81.73594937,73.25973284,-74.26474373,-0.37144,-1276119.264,-638928591.7,3.871904667,3.805432939,16.88590864,0.262434707,3.879048553
910,1/3/2006,3.865714,3.874286,3.588571,3.721429,3.721429,15659700,3.8284286,3.762346929,3.796623364,3.824093452,4.124385865,3.468860863,3.741248354,3.524167643,3.772702939,7.705827743,-0.012188622,45.06408113,0.285715,0.158946971,3.487445088,-0.144285,660.5290547,-2259459.815,0.050192548,-0.235522452,63.47202532,69.99716366,-178.7614292,-0.069996325,-1096121.451,-640024713.2,3.728095333,3.796580121,16.88590864,-0.270382401,3.8151558
911,1/4/2006,3.642857,3.68,3.517143,3.571429,3.571429,15950200,3.8195715,3.772040857,3.782922091,3.812608705,4.122324742,3.44351944,3.744492006,3.534182387,3.738532482,3.768667083,-2.74E-05,39.84124662,0.204286,0.161007836,3.481262493,-0.15,1244.176203,-2392530,-0.132608705,-0.295465705,44.48468354,61.49300362,-300.9806882,-0.33332924,-5316668.04,-645341381.2,3.589524,3.782251121,16.88590864,-0.760899222,3.728322836
912,1/5/2006,3.552857,3.578571,3.535714,3.561429,3.561429,8123500,3.8170001,3.777142929,3.765000045,3.801191445,4.107791135,3.422208956,3.747069253,3.543859063,3.706225638,4.061367063,-0.0017765,39.51246818,0.042857,0.155637343,3.497373971,-0.01,-5354.639175,-81235,-0.222620445,-0.265477445,43.21886076,55.40162267,-293.4579378,0.200037333,1625003.278,-643716377.9,3.558571333,3.765497879,16.88590864,-0.816959474,3.658186122
913,1/6/2006,3.56,3.648571,3.547143,3.575714,3.575714,8539300,3.7832858,3.767857214,3.747662364,3.790942471,4.088306651,3.407018076,3.749063491,3.553186537,3.678823477,4.952260467,0.002023859,40.27073578,0.101428,0.153173282,3.504766154,0.014285,-149.5936579,121983.9005,-0.142371471,-0.243799471,45.02708861,51.94344465,-422.2230864,-0.436624995,-3728471.82,-647444849.8,3.590476,3.749090939,16.88590864,-0.626222107,3.651696985
914,1/9/2006,3.572857,3.607143,3.5,3.571429,3.571429,8081500,3.746143,3.754591929,3.729805227,3.780964585,4.063990629,3.395619826,3.75051354,3.562155946,3.653509081,5.260827474,0.014670397,40.10831324,0.107143,0.151080996,3.511043011,-0.004285,-138.9101794,-34629.2275,-0.173821585,-0.280964585,44.48468354,49.45719095,-667.3935539,0.333339556,2693883.618,-644750966.2,3.559524,3.730303061,16.88590864,-0.67424685,3.64751974
915,1/10/2006,3.557143,3.635714,3.545714,3.632857,3.632857,7893900,3.7132858,3.752653143,3.717142864,3.774232423,4.043509227,3.3907765,3.751591671,3.570766661,3.638688914,7.417446371,0.000567833,43.61898222,0.09,0.148304587,3.516515238,0.061428,-127.105641,484906.4892,-0.138518423,-0.228518423,52.45006308,50.45481499,-308.2344415,0.936511111,7392725.06,-637358241.1,3.604761667,3.715303045,16.88590864,-0.43642456,3.646470183
916,1/11/2006,3.621428,3.692857,3.535714,3.55,3.55,8747900,3.6828572,3.750000071,3.699935091,3.76404004,4.019435976,3.380434205,3.752157506,3.579011699,3.614659299,5.307208909,-0.016565865,40.19637009,0.157143,0.148706334,3.515309999,-0.082857,-203.2240583,-724824.7503,-0.07118304,-0.22832604,43.91632476,48.27531825,-517.5416621,-0.818178347,-7157342.363,-644515583.5,3.592857,3.7005195,16.88590864,-0.425058559,3.639974102
917,1/12/2006,3.54,3.69,3.514286,3.674286,3.674286,11428900,3.6617144,3.732959286,3.699805227,3.759960311,4.019347253,3.380263201,3.752512179,3.586898084,3.609242479,9.20138119,-0.029615333,46.92394418,0.175714,0.149933955,3.511627136,0.124286,-149.3610633,1420452.265,-0.069960311,-0.245674311,60.45627731,52.33563793,-93.69369653,0.821141173,9384740.347,-635130843.1,3.626190667,3.694632061,16.88590864,-0.270211079,3.645820069
918,1/13/2006,3.661429,3.697143,3.634286,3.651428,3.651428,6004600,3.6375715,3.712142929,3.702792227,3.755027024,4.01907708,3.386507374,3.75262649,3.594431194,3.601632794,8.376013687,-0.034487167,45.90122611,0.062857,0.145975911,3.523501266,-0.022858,-283.0059798,-137253.1468,-0.057884024,-0.120741024,57.41433988,54.02853858,-60.37754717,-0.454571488,-2729519.955,-637860363.1,3.660952333,3.698636379,16.88590864,-0.148779065,3.646864928
919,1/17/2006,3.615714,3.7,3.56,3.68,3.68,7396200,3.6190001,3.692040857,3.713896136,3.751616704,4.007207525,3.420584748,3.752580591,3.601619803,3.598728144,8.844363441,-0.042728885,47.44320142,0.14,0.145704279,3.524316163,0.028572,-286.6654844,211324.2264,-0.051616704,-0.191616704,61.21669512,56.42459076,-52.4421691,0.714285714,5283000,-632577363.1,3.646666667,3.70649353,16.88590864,-0.236200353,3.654646947
920,1/18/2006,3.644286,3.658571,3.531429,3.55,3.55,5744900,3.6018572,3.670306143,3.716623409,3.742452309,4.002225387,3.431021431,3.752120214,3.608460731,3.579457014,4.165887434,-0.056739878,41.62919618,0.148571,0.145834584,3.523925247,-0.13,-1203.434792,-746837,-0.083881309,-0.211023309,43.91632476,52.25516876,-56.08367524,-0.707869941,-4066642.022,-636644005.1,3.58,3.714307379,16.88590864,-0.530254276,3.632539952
921,1/19/2006,3.548571,3.675714,3.537143,3.631428,3.631428,8390200,3.6078571,3.652142857,3.713246773,3.737405749,4.001136626,3.42535692,3.751451375,3.614960305,3.572823428,7.157983446,-0.074505442,46.08594851,0.138571,0.145504422,3.524915735,0.081428,-2233.286668,683197.2056,-0.061691749,-0.200262749,31.60901391,45.37311714,-68.39098609,0.360818642,3027340.568,-633616664.5,3.614761667,3.713614727,16.88590864,-0.390278319,3.632151339
922,1/20/2006,3.55,3.628572,3.352857,3.352857,3.352857,13645100,3.5869999,3.613571429,3.694870136,3.719926261,4.02019707,3.369543203,3.750018415,3.62109931,3.530822846,-0.512905674,-0.096263737,35.96811875,0.278571,0.151552902,3.506770293,-0.278571,785.7240818,-3801129.152,-0.091354261,-0.367069261,0,30.24874476,-243.2583784,-1,-13645100,-647261764.5,3.444762,3.698419924,16.88590864,-1.001458,3.578492656
923,1/23/2006,3.371428,3.434286,3.298571,3.325714,3.325714,9058000,3.5619999,3.575,3.679675318,3.702007522,4.041055841,3.318294795,3.747836102,3.626860074,3.489374332,0.205301736,-0.112509218,35.1581806,0.135715,0.150832998,3.508930007,-0.027143,-365.3845291,-245861.294,-0.267721522,-0.403436522,4.033986369,21.51049196,-196.5216147,-0.6,-5434800,-652696564.5,3.352857,3.683095242,16.88590864,-1.303802082,3.519815874
924,1/24/2006,3.348572,3.535714,3.348572,3.534286,3.534286,37796500,3.5582856,3.561632643,3.677272727,3.694383816,4.041919252,3.312626202,3.745406453,3.632248545,3.479180636,6.07875799,-0.116474442,45.34318649,0.21,0.153522407,3.500861779,0.208572,-340.6967422,7883291.598,-0.158669816,-0.345811816,35.03190866,26.01763086,-108.1271674,0.984738861,37219682.37,-615476882.1,3.472857333,3.676774894,16.88590864,-0.805079805,3.525741912
925,1/25/2006,4.082857,4.274286,3.997143,4.084286,4.084286,72373000,3.6034285,3.598265286,3.685064955,3.712106643,4.077105102,3.293024807,3.743892825,3.637323285,3.541964738,20.18316742,-0.088653904,62.20305433,0.74,0.180180479,3.543744562,0.55,-998.5563705,39805150,0.562179357,0.285036357,80.52710064,44.18745412,-35.56147831,-0.371133314,-26860031.32,-642336913.5,4.118571667,3.688376636,16.88590864,1.698437988,3.610914016
926,1/26/2006,4.072857,4.15,4.071429,4.142857,4.142857,17522400,3.6627142,3.639795857,3.694155864,3.731686204,4.119137631,3.269174096,3.743337979,3.642142135,3.607186812,20.55812673,-0.055870058,63.49449038,0.078571,0.175561867,3.6161714,0.058571,271.6578761,1026304.49,0.418313796,0.339742796,86.52998058,58.30162961,-32.97497065,0.81817719,14336428,-628000485.5,4.121428667,3.697186167,16.88590864,1.674937011,3.705066192
927,1/27/2006,4.072857,4.085714,3.895714,3.974286,3.974286,20804000,3.6927142,3.668265286,3.694740273,3.742713468,4.121294649,3.268185896,3.743309592,3.646740656,3.644952284,16.55357775,-0.039505564,57.41424932,0.247143,0.178815555,3.606410336,-0.168571,295.7321302,-3506951.084,0.343000532,0.153000532,69.2533168,61.952192,-83.66520531,-0.172926316,-3597559.074,-631598044.5,3.985238,3.69887447,16.88590864,1.130581862,3.782499797
928,1/30/2006,4.002857,4.014286,3.912857,3.942857,3.942857,14697900,3.7218571,3.694795857,3.698766227,3.751810901,4.133229405,3.264303049,3.743696015,3.651147718,3.675492376,15.61821542,-0.020448788,56.33115619,0.101429,0.175297984,3.616963048,-0.031429,474.3348469,-461940.2991,0.262475099,0.161046099,66.03219178,63.31219193,-70.51680851,-0.408453204,-6003404.343,-637601448.9,3.956666667,3.702510818,16.88590864,1.003423837,3.831375107
929,1/31/2006,3.935714,3.998571,3.884286,3.935714,3.935714,13813800,3.7474285,3.7164285,3.701038955,3.760170133,4.140098983,3.261978926,3.744444838,3.655388496,3.702564379,15.34494216,0.000457763,56.07225805,0.114285,0.172524666,3.625283001,-0.007143,583.6956977,-98671.9734,0.238400867,0.124115867,65.30011325,63.97483237,-81.7242195,-0.100004375,-1381440.436,-638982889.3,3.939523667,3.704523803,16.88590864,0.927794761,3.864837122
930,2/1/2006,3.907143,3.928571,3.785714,3.872857,3.872857,11245500,3.7797142,3.739489714,3.700129864,3.765292263,4.137605537,3.26265419,3.745392449,3.659479585,3.719179028,13.94826837,0.021602487,53.73196279,0.15,0.171500818,3.628354546,-0.062857,365.9260488,-706858.3935,0.163278737,0.020421737,58.8579657,62.26921015,-94.29546597,0.22000322,2474046.211,-636508843.1,3.862380667,3.703571409,16.88590864,0.626989288,3.8670808
931,2/2/2006,3.864286,3.921429,3.674286,3.728571,3.728571,18517800,3.7894285,3.743367214,3.693896091,3.763623115,4.125351422,3.26244076,3.746221115,3.663422381,3.71562838,10.80367321,0.034606147,48.70661857,0.247143,0.174939099,3.618039703,-0.144286,576.9219936,-2671859.291,0.157805885,-0.089337115,44.07024592,56.20288874,-128.6196104,-0.560699676,-10382924.46,-646891767.6,3.774762,3.699155833,16.88590864,0.298498068,3.81303245
932,2/3/2006,3.714286,3.752857,3.621428,3.73,3.73,9202900,3.8271428,3.7489795,3.694285682,3.762094791,4.125860656,3.262710708,3.746942646,3.667218757,3.712675193,10.8275345,0.054386378,48.75773426,0.131429,0.172961367,3.623972898,0.001429,334.9813954,13150.9441,-0.009237791,-0.140666791,44.21670262,52.20749337,-79.37495898,0.652177221,6001921.749,-640889845.8,3.701428333,3.697943697,16.88590864,0.013757571,3.793402228
933,2/6/2006,3.75,3.755714,3.668571,3.754286,3.754286,8971900,3.87,3.754285643,3.702597364,3.761739846,4.13129094,3.273903788,3.747615246,3.670873143,3.713246944,11.20572454,0.069679468,49.67560148,0.087143,0.169060532,3.635675403,0.024286,304.946993,217891.5634,-0.006025846,-0.093168846,46.70574912,50.37357862,-68.67923232,0.967226283,8677857.491,-632211988.3,3.726190333,3.704155803,16.88590864,0.08699376,3.785220532
934,2/7/2006,3.77,3.78,3.678571,3.702857,3.702857,7437500,3.8868571,3.765204,3.709025909,3.759063353,4.133064955,3.284986863,3.748135615,3.674385073,3.70716829,9.854520258,0.106153827,47.72601078,0.101429,0.165986372,3.644897885,-0.051429,476.6236364,-382503.1875,0.020936647,-0.080492353,41.43484522,47.39400082,-77.36943724,-0.52112315,-3875853.429,-636087841.8,3.720476,3.711515106,16.88590864,0.035378193,3.758473438
935,2/8/2006,3.695714,3.718571,3.572857,3.591429,3.591429,12098100,3.8375714,3.762346929,3.709740227,3.75144361,4.132890225,3.28659023,3.748285978,3.677744205,3.687217102,7.204035734,0.138846167,43.72220245,0.145714,0.1650649,3.647662299,-0.111428,-144.1948567,-1348067.087,-0.03287261,-0.17858661,30.01470716,41.60090293,-93.90958862,-0.745089696,-9014169.654,-645102011.4,3.627619,3.713203424,16.88590864,-0.337892879,3.755775852
936,2/9/2006,3.572857,3.61,3.494286,3.511429,3.511429,10283000,3.7744286,3.7736735,3.707012955,3.740533855,4.134648156,3.279377753,3.747933609,3.680934633,3.658735372,5.426383191,0.14501834,41.05898466,0.115714,0.162821678,3.654391967,-0.08,-109.3266936,-822640,-0.130533855,-0.246247855,21.81559164,35.00579917,-98.52393043,-0.703700503,-7236152.272,-652338163.7,3.538571667,3.712251045,16.88590864,-0.685697495,3.755459536
937,2/10/2006,3.521429,3.677143,3.484286,3.632857,3.632857,10423700,3.7402857,3.795612286,3.707012955,3.735639453,4.134648156,3.279377753,3.747374783,3.68395464,3.648748647,8.265906214,0.105036641,46.39618931,0.192857,0.164186919,3.650296242,0.121428,-111.1114232,1265729.044,-0.058496453,-0.251353453,34.26061914,34.75740582,-88.03920546,0.540737438,5636484.828,-646701678.9,3.598095333,3.71194803,16.88590864,-0.44949786,3.74672547
938,2/13/2006,3.637143,3.638572,3.571429,3.604286,3.604286,7714700,3.7064286,3.800612286,3.7094805,3.729668841,4.133933784,3.285027216,3.746569968,3.686800791,3.63609741,7.521647166,0.058507378,45.35550846,0.067143,0.159775832,3.663529503,-0.028571,-194.9309677,-220416.6937,-0.091096841,-0.158239841,31.33240752,33.61573972,-90.71559713,-0.021282933,-164191.4466,-646865870.3,3.604762333,3.712489182,16.88590864,-0.425312611,3.731280287
939,2/14/2006,3.571429,3.585714,3.427143,3.512857,3.512857,11390400,3.6641429,3.759795929,3.702142818,3.719813757,4.134650618,3.269635018,3.745353776,3.68946229,3.612842233,5.623528216,0.022472538,42.10110105,0.177143,0.160565249,3.661161253,-0.091429,-188.7933427,-1041412.882,-0.134099757,-0.292670757,21.96194586,29.73114177,-100.1880263,0.081080399,923538.1804,-645942332.1,3.508571333,3.707142848,16.88590864,-0.78397327,3.716545089
940,2/15/2006,3.492857,3.607143,3.492857,3.564286,3.564286,9583700,3.6332858,3.718469429,3.698181818,3.712744314,4.134217656,3.26214598,3.743871528,3.691935438,3.598553794,6.929247404,-0.008800314,44.51290851,0.114286,0.158461647,3.66747206,0.051429,-181.7461111,492880.1073,-0.105601314,-0.219887314,27.23284976,28.89837776,-110.9375,0.250004375,2395966.929,-643546365.2,3.554762,3.702316015,16.88590864,-0.582552858,3.69424725
941,2/16/2006,3.554286,3.631428,3.554286,3.592857,3.592857,4835600,3.6197144,3.6912245,3.694220773,3.70729489,4.132526088,3.255915457,3.742208954,3.694220597,3.589478408,7.687370671,-0.035833269,45.86210662,0.077142,0.154765299,3.678561103,0.028571,-341.7408771,138157.9276,-0.07586689,-0.15300889,30.16106138,29.3192723,-95.40002184,-5.76E-15,-2.78E-08,-643546365.2,3.592857,3.699870121,16.88590864,-0.42249477,3.666714256
942,2/17/2006,3.584286,3.607143,3.562857,3.568571,3.568571,4440100,3.6035715,3.664489786,3.695064909,3.700989259,4.132276461,3.257853357,3.740335331,3.696316722,3.578278505,7.106803138,-0.061904705,44.86350516,0.044286,0.149743513,3.693626462,-0.024286,-429.1659071,-107832.2686,-0.093846259,-0.138132259,27.67201488,28.77018649,-95.00011442,-0.741950052,-3294332.426,-646840697.6,3.579523667,3.69984847,16.88590864,-0.475050156,3.64202971
943,2/21/2006,3.6,3.677143,3.581429,3.677143,3.677143,8024100,3.5958572,3.646020429,3.697142864,3.699905338,4.133520755,3.260764972,3.738497604,3.698234034,3.582457236,9.541684764,-0.066300256,50.0950326,0.108572,0.14787208,3.699240759,0.108572,-316.9216272,871192.5852,-0.022762338,-0.118476338,38.79944451,32.1132725,-81.00775562,1,8024100,-638816597.6,3.645238333,3.701233773,16.88590864,-0.22107364,3.654159343
944,2/22/2006,3.678571,3.792857,3.671429,3.767143,3.767143,8131900,3.6022858,3.638469429,3.715974045,3.702961596,4.124991569,3.306956522,3.736882331,3.699990775,3.598228568,11.25102108,-0.067655583,53.99204376,0.121428,0.146670077,3.70284677,0.09,-2511.137902,731871,0.089895404,-0.031532596,48.02344947,37.41666482,-55.03874959,0.576473301,4687823.237,-634128774.4,3.743809667,3.714826848,16.88590864,0.114426053,3.695749354
945,2/23/2006,3.754286,3.754286,3.6,3.672857,3.672857,8695400,3.6104286,3.634489857,3.731753273,3.701593205,4.10269263,3.360813916,3.73527828,3.701594753,3.600539527,8.412239854,-0.074166603,49.62046702,0.167143,0.147600664,3.700055007,-0.094286,355.2852931,-819854.4844,0.052692795,-0.101593205,38.3601769,37.73116885,-61.6398231,-0.055559156,-483109.0883,-634611883.5,3.675714333,3.729502182,16.88590864,-0.212357928,3.687831071
946,2/24/2006,3.664286,3.731429,3.642857,3.711429,3.711429,4199300,3.6304286,3.633163357,3.739805227,3.702040286,4.100326659,3.379283796,3.733767462,3.703057149,3.607875622,9.2129115,-0.079661077,51.35566965,0.088572,0.144917543,3.708104371,0.038572,395.5769755,161975.3996,0.029388714,-0.059183286,39.19752753,38.21995507,-60.80247247,0.54839001,2302854.171,-632309029.3,3.695238333,3.739610409,16.88590864,-0.175183844,3.693224486
947,2/27/2006,3.748571,3.791429,3.737143,3.79,3.79,5584600,3.6461429,3.635714357,3.726428591,3.706038455,4.053693852,3.399163329,3.732507053,3.704395781,3.624989988,11.94250404,-0.069212417,54.77286601,0.08,0.141966746,3.716956763,0.078571,707.2697653,438787.6066,0.085390545,0.031104545,42.83302819,39.75764611,-174.7422811,0.947352909,5290587.054,-627018442.2,3.772857333,3.723896121,16.88590864,0.193302053,3.717070564
948,2/28/2006,3.79,3.84,3.65,3.83,3.83,7469000,3.6687143,3.644796,3.712207818,3.711673071,3.986556829,3.437858808,3.731560054,3.70563052,3.645969573,14.29351582,-0.061016487,56.45015061,0.19,0.144150075,3.710406774,0.04,326.155271,298760,0.128326929,-0.061673071,55.73121655,45.08216959,-407.2749488,0.894736842,6682789.474,-620335652.8,3.773333333,3.708073606,16.88590864,0.257649652,3.739161002
949,3/1/2006,3.83,3.845714,3.712857,3.835714,3.835714,5990600,3.701,3.662244929,3.705909091,3.717311295,3.960710496,3.451107686,3.730912383,3.706779696,3.665976433,15.09435609,-0.063727122,56.69720272,0.132857,0.143636754,3.543375739,0.005714,174.7751015,34230.2884,0.128402705,-0.004454295,62.03902085,50.73445334,-131.5789474,0.849462204,5088788.278,-615246864.5,3.798095,3.699567106,16.88590864,0.38899454,3.748798155
950,3/2/2006,3.807143,3.874286,3.768571,3.83,3.83,4097800,3.7275714,3.685,3.700779227,3.722433509,3.939635638,3.461922817,3.730526979,3.707859118,3.683578706,15.40997717,-0.056291237,56.35292961,0.105715,0.141913038,3.517117887,-0.005714,187.369026,-23414.8292,0.151852491,0.046137491,68.61309766,56.69400145,-181.6896548,0.162162418,664509.1557,-614582355.3,3.824285667,3.693549788,16.88590864,0.516153761,3.758862854
951,3/3/2006,3.8,3.852857,3.788571,3.822857,3.822857,4018700,3.7505714,3.698571429,3.695649364,3.726998213,3.917612344,3.473686383,3.730366581,3.708882184,3.698777081,15.73102939,-0.020402942,55.8960021,0.064286,0.138384536,3.520560392,-0.007143,204.8194549,-28705.5741,0.125858787,0.061572787,69.25001925,60.87934072,-153.7507109,0.066670815,267930.0034,-614314425.3,3.821428333,3.688181818,16.88590864,0.526065917,3.768178225
952,3/6/2006,3.84,3.84,3.614286,3.66,3.66,9734900,3.7597143,3.702551,3.685974045,3.72395284,3.893665935,3.478282155,3.730075047,3.709845496,3.691478874,8.749395296,0.006144647,46.61549743,0.225714,0.142354057,3.445794829,-0.162857,184.2696806,-1585396.609,0.11604716,-0.10966684,46.43877087,56.06581743,-187.999888,-0.594938728,-5791669.021,-620106094.4,3.704762,3.681017333,16.88590864,0.09374549,3.735552591
953,3/7/2006,3.638572,3.694286,3.558571,3.637143,3.637143,6045200,3.7557143,3.711428571,3.681818227,3.720006938,3.88959723,3.474039224,3.729617406,3.710744219,3.681912816,7.849868049,0.022802186,45.47431649,0.135715,0.142052282,3.409557155,-0.022857,-3049.97375,-138175.1364,-0.025720938,-0.161435938,42.48552457,51.53905315,-115.0289509,0.157897064,954519.3295,-619151575,3.63,3.674437242,16.88590864,-0.175441126,3.697650632
954,3/8/2006,3.642857,3.648571,3.572857,3.59,3.59,4598300,3.738,3.713265286,3.675454591,3.714097532,3.885611808,3.465297374,3.728911957,3.711570026,3.667126749,5.933777951,0.038159359,43.12912913,0.075714,0.139036905,3.418603284,-0.047143,-350.5492308,-216777.6569,-0.065526532,-0.141240532,36.42168165,46.49992932,-112.4291104,-0.547164329,-2516025.734,-621667600.8,3.603809333,3.670000015,16.88590864,-0.261325121,3.677504452
955,3/9/2006,3.587143,3.681429,3.58,3.607143,3.607143,5110000,3.7314286,3.714285714,3.668766273,3.709235962,3.877772874,3.459759672,3.728017594,3.712317642,3.655972748,7.051611173,0.044963372,44.25495679,0.101429,0.137327455,3.423731635,0.017143,-493.1037812,87600.73,-0.027806962,-0.129235962,40.25557819,44.41847894,-129.8607297,-0.464788177,-2375067.584,-624042668.3,3.622857333,3.665303061,16.88590864,-0.167578495,3.654658645
956,3/10/2006,3.587143,3.685714,3.521429,3.65,3.65,7047600,3.7252857,3.720102071,3.666363682,3.706543418,3.874942884,3.45778448,3.727041495,3.712986908,3.651492679,9.215469151,0.043772878,47.07565827,0.164285,0.138552798,3.420055606,0.042857,-371.2310377,302038.9932,-0.020829418,-0.185114418,49.84020772,46.22572187,-114.5982679,0.565218979,3983437.278,-620059231.1,3.619047667,3.660692682,16.88590864,-0.164417231,3.653139088
957,3/13/2006,3.581429,3.637143,3.574286,3.585714,3.585714,6333600,3.7048571,3.713571429,3.666103909,3.701051172,3.875088036,3.457119782,3.725860116,3.713572054,3.639145221,6.153300718,0.042005462,43.51849304,0.075714,0.135696489,3.428624533,-0.064286,-251.02,-407161.8096,-0.063908172,-0.126765172,35.46315161,42.63819845,-95.73465061,-0.636380992,-4030582.65,-624089813.7,3.599047667,3.659393985,16.88590864,-0.238251193,3.646379202
958,3/14/2006,3.578571,3.658571,3.554286,3.631428,3.631428,3805200,3.6849999,3.7038775,3.671558409,3.697886482,3.869603125,3.473513693,3.724588588,3.714072806,3.63396649,7.973669282,0.039129942,46.60808172,0.104285,0.134268694,3.432907918,0.045714,-153.8008727,173950.9128,-0.039315482,-0.143600482,45.68672662,43.6543745,-63.91,0.47944575,1824386.966,-622265426.8,3.614761667,3.662857167,16.88590864,-0.189884165,3.644564193
959,3/15/2006,3.602857,3.618572,3.557143,3.587143,3.587143,3675000,3.6601428,3.697755071,3.6694805,3.692852688,3.870168435,3.468792565,3.723146047,3.714485226,3.623605149,5.897237161,0.028653769,44.09188186,0.074285,0.131542163,3.441087512,-0.044285,-203.496079,-162747.375,-0.074280688,-0.135709688,35.78273617,41.03049506,-73.62641026,-0.023262628,-85490.15937,-622350916.9,3.587619333,3.662380985,16.88590864,-0.295163868,3.639165753
960,3/16/2006,3.578571,3.664286,3.575714,3.638572,3.638572,3471300,3.641,3.692551,3.671038955,3.690385384,3.870131528,3.471946381,3.721656926,3.714811212,3.620996586,8.369253356,0.015173936,47.62794212,0.088572,0.129588973,3.44694708,0.051429,-187.0586394,178525.4877,-0.026099384,-0.114671384,47.28442579,43.11513864,-77.83013105,0.419365036,1455741.851,-620895175.1,3.626190667,3.663355,16.88590864,-0.146727208,3.639064511
961,3/17/2006,3.645714,3.777143,3.59,3.738571,3.738571,9793700,3.6325714,3.6888775,3.681298682,3.692575639,3.869180108,3.493417256,3.720335049,3.715062296,3.631784066,13.04832252,0.001419378,53.7528806,0.187143,0.132205065,3.439098804,0.099999,-270.5434517,979360.2063,0.084567361,-0.102575639,69.64841225,51.95956318,-30.35158775,0.587780467,5756545.563,-615138629.5,3.701904667,3.672142879,16.88590864,0.117501476,3.670814855
962,3/20/2006,3.764286,3.95,3.757143,3.868572,3.868572,9045400,3.6534286,3.691632643,3.695129864,3.700575474,3.891522426,3.498737302,3.719436886,3.715261141,3.658676902,18.83140046,-0.009102558,60.25970257,0.211429,0.135806153,3.46115354,0.130001,554.546843,1175911.045,0.249424526,0.056567526,82.18763057,62.03558564,-17.81236943,0.155560856,1407110.167,-613731519.3,3.858571667,3.685952409,16.88590864,0.681512067,3.699134384
963,3/21/2006,3.892857,3.964286,3.85,3.881428,3.881428,5661600,3.6778571,3.694897929,3.708246727,3.708796043,3.914323372,3.502170083,3.718953212,3.715428962,3.684957456,18.40373121,-0.013782064,60.84638084,0.114286,0.134827965,3.476944106,0.012856,234.5674051,72785.5296,0.255489957,0.141203957,81.290123,68.45376476,-20.20926829,-0.450011375,-2547784.401,-616279303.7,3.898571333,3.699848515,16.88590864,0.784570624,3.727677592
964,3/22/2006,3.867143,4.021429,3.864286,4.007143,4.007143,7182000,3.7195714,3.707551,3.728181818,3.722357268,3.960782646,3.49558099,3.719107942,3.715596188,3.725344169,21.99312934,-0.000347981,66.11442775,0.157143,0.135842284,3.599616147,0.125715,174.5096559,902885.13,0.299071732,0.141928732,97.1428,78.01677651,-3.115323221,0.818178347,5876156.889,-610403146.8,3.964286,3.717337712,16.88590864,0.974967918,3.736019135
965,3/23/2006,4.011428,4.092857,3.928571,4.041429,4.041429,7041300,3.763,3.723163286,3.744740273,3.736860529,4.011476574,3.478003972,3.719914877,3.715792492,3.766629447,21.12292275,0.013012827,67.40260328,0.164286,0.137135181,3.630023458,0.034286,154.2855,241418.0118,0.355996471,0.191710471,91.000091,82.344548,-10.05576543,0.373921089,2632890.563,-607770256.3,4.020952333,3.734415621,16.88590864,1.131265595,3.754042929
